SAGDP4N Compensation of employees 1/,,,,,,,,
(Thousands of dollars) ,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,
State or DC,,,,,,,,
GeoFips,GeoName,LineCode,Description,2003,2004,2005,2006,2007
34000,New Jersey,64,      Management of companies and enterprises,7596225,7948173,8634767,9955104,10613490
34000,New Jersey,65,      Administrative and support and waste management and remediation services,9199753,9783657,10409987,10574636,10804368
34000,New Jersey,66,        Administrative and support services,8551770,9097548,9699082,9813658,10020372
34000,New Jersey,67,        Waste management and remediation services,647982,686109,710905,760977,783996
34000,New Jersey,68,"    Educational services, health care, and social assistance",24650724,26109830,27405892,28791232,29987725
34000,New Jersey,69,      Educational services,3417097,3288564,3295133,3461891,3707307
34000,New Jersey,70,      Health care and social assistance,21233627,22821266,24110759,25329342,26280418
34000,New Jersey,71,        Ambulatory health care services,9343801,10195711,10803695,11384180,11848393
34000,New Jersey,72,        Hospitals,7685329,8075763,8453590,8865885,9157325
34000,New Jersey,73,        Nursing and residential care facilities,2489272,2693704,2840746,2988542,3088393
34000,New Jersey,74,        Social assistance,1715225,1856088,2012727,2090735,2186307
34000,New Jersey,75,"    Arts, entertainment, recreation, accommodation, and food services",8281531,8695990,8920087,9398205,9718575
34000,New Jersey,76,"      Arts, entertainment, and recreation",1707745,1718705,1725341,1931139,2014652
34000,New Jersey,77,"        Performing arts, spectator sports, museums, and related activities",745749,699681,664637,828199,847905
34000,New Jersey,78,"        Amusement, gambling, and recreation industries",961996,1019024,1060704,1102940,1166747
34000,New Jersey,79,      Accommodation and food services,6573786,6977285,7194747,7467066,7703923
34000,New Jersey,80,        Accommodation,2582946,2744456,2784070,2789736,2790851
34000,New Jersey,81,        Food services and drinking places,3990840,4232829,4410676,4677330,4913072
34000,New Jersey,82,    Other services (except government and government enterprises),6196717,6615231,6826668,6977629,7212079
34000,New Jersey,83,  Government and government enterprises,40200893,42725959,44626315,45801006,47907853
34000,New Jersey,84,    Federal civilian,4782329,5062073,5228409,5489803,5800712
34000,New Jersey,85,    Military,1016986,1073216,1115426,1081979,1113938
34000,New Jersey,86,    State and local,34401578,36590670,38282480,39229224,40993203
34000,New Jersey,,Addenda:,,,,,
34000,New Jersey,87,Natural resources and mining,392931,414676,379381,425395,476117
34000,New Jersey,88,Trade,33335829,33623350,34582435,35291588,36739268
34000,New Jersey,89,Transportation and utilities,9596672,10194063,10544453,10733347,11183903
34000,New Jersey,90,Private goods-producing industries 2/,35294911,36344211,37195371,38529055,39061368
34000,New Jersey,91,Private services-providing industries 3/,151182098,158150017,165844488,173710794,181845787
35000,New Mexico,1,All industry total,31589311,33613635,35841711,38228031,40330205
35000,New Mexico,2,  Private industries,21355168,22643182,24262231,26591249,28605651
35000,New Mexico,3,"    Agriculture, forestry, fishing, and hunting",252293,278105,302939,309597,348429
35000,New Mexico,4,      Farms,197885,214425,241505,233863,276701
35000,New Mexico,5,"      Forestry, fishing, and related activities",54409,63681,61434,75735,71729
35000,New Mexico,6,"    Mining, quarrying, and oil and gas extraction",839410,943459,1103822,1364934,1439008
35000,New Mexico,7,      Oil and gas extraction,230683,253978,285270,354831,364668
35000,New Mexico,8,      Mining (except oil and gas),247061,270012,296506,318459,324710
35000,New Mexico,9,      Support activities for mining,361666,419469,522045,691644,749630
35000,New Mexico,10,    Utilities,302481,315576,328333,351515,393882
35000,New Mexico,11,    Construction,1842397,2014614,2279832,2568726,2706385
35000,New Mexico,12,    Manufacturing,1875333,1871594,1953294,2105870,2230763
35000,New Mexico,13,      Durable goods manufacturing,1439219,1419967,1481984,1599331,1682779
35000,New Mexico,14,        Wood product manufacturing,43553,49667,56222,59962,52502
35000,New Mexico,15,        Nonmetallic mineral product manufacturing,101972,102332,116228,130116,136751
35000,New Mexico,16,        Primary metal manufacturing,20877,24932,24034,25405,27165
35000,New Mexico,17,        Fabricated metal product manufacturing,99644,109764,117479,125676,136975
35000,New Mexico,18,        Machinery manufacturing,61761,60655,67872,75375,83163
35000,New Mexico,19,        Computer and electronic product manufacturing,851658,804943,801638,831746,846290
35000,New Mexico,20,"        Electrical equipment, appliance, and component manufacturing",18012,17961,18319,21300,20357
35000,New Mexico,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D),(D)
35000,New Mexico,22,        Other transportation equipment manufacturing,(D),(D),(D),(D),(D)
35000,New Mexico,23,        Furniture and related product manufacturing,32347,33960,33925,41201,53059
35000,New Mexico,24,        Miscellaneous manufacturing,113601,111190,119331,110635,107812
35000,New Mexico,25,      Nondurable goods manufacturing,436114,451627,471310,506539,547984
35000,New Mexico,26,        Food and beverage and tobacco products manufacturing,192629,196389,206672,215112,221559
35000,New Mexico,27,        Textile mills and textile product mills,5622,6995,7474,8143,8859
35000,New Mexico,28,"        Apparel, leather, and allied product manufacturing",9063,7017,3615,3219,3672
35000,New Mexico,29,        Paper manufacturing,34659,36128,37101,36182,38217
35000,New Mexico,30,        Printing and related support activities,40391,40122,42634,41886,44149
35000,New Mexico,31,        Petroleum and coal products manufacturing,68523,67023,65941,85206,94919
35000,New Mexico,32,        Chemical manufacturing,52284,64668,73751,77146,97155
35000,New Mexico,33,        Plastics and rubber products manufacturing,32943,33285,34121,39645,39454
35000,New Mexico,34,    Wholesale trade,1024549,1068510,1137254,1233581,1307770
35000,New Mexico,35,    Retail trade,2458805,2586897,2703610,2806121,2940444
35000,New Mexico,36,    Transportation and warehousing,852731,936798,981936,1032393,1120886
35000,New Mexico,37,      Air transportation,76683,82199,84946,82139,86931
35000,New Mexico,38,      Rail transportation,(D),(D),(D),(D),(D)
35000,New Mexico,39,      Water transportation,0,0,0,(D),(D)
35000,New Mexico,40,      Truck transportation,298584,312558,337870,374028,417806
35000,New Mexico,41,      Transit and ground passenger transportation,70059,74625,73666,76212,77498
35000,New Mexico,42,      Pipeline transportation,63254,78499,76427,73520,88207
35000,New Mexico,43,      Other transportation and support activities,(D),(D),(D),206947,220562
35000,New Mexico,44,      Warehousing and storage,42534,46068,48491,50921,55773
35000,New Mexico,45,    Information,701006,691282,716309,777511,815927
35000,New Mexico,46,      Publishing industries (except Internet),142212,148833,155024,161684,170570
35000,New Mexico,47,      Motion picture and sound recording industries,30636,31679,75742,98063,120582
35000,New Mexico,48,      Broadcasting (except Internet) and telecommunications,445379,426666,402103,429713,493657
35000,New Mexico,49,"      Data processing, hosting, and other information services",82778,84104,83441,88052,31118
35000,New Mexico,50,"    Finance, insurance, real estate, rental, and leasing",1450861,1516291,1624395,1714621,1804700
35000,New Mexico,51,      Finance and insurance,1132617,1170595,1250744,1306824,1370245
35000,New Mexico,52,"        Monetary Authorities- central bank, credit intermediation, and related services",551535,(D),(D),(D),(D)
35000,New Mexico,53,"        Securities, commodity contracts, and other financial investments and related activities",136266,151201,164843,188739,226512
35000,New Mexico,54,        Insurance carriers and related activities,441567,446505,466414,480006,485448
35000,New Mexico,55,"        Funds, trusts, and other financial vehicles",3249,(D),(D),(D),(D)
35000,New Mexico,56,      Real estate and rental and leasing,318244,345696,373651,407797,434455
35000,New Mexico,57,        Real estate,204646,217062,231565,253141,264412
35000,New Mexico,58,        Rental and leasing services and lessors of nonfinancial intangible assets,113598,128634,142086,154656,170043
35000,New Mexico,59,    Professional and business services,4160860,4394547,4747170,5563840,6297309
35000,New Mexico,60,"      Professional, scientific, and technical services",2609045,2760110,2951789,3644088,4265654
35000,New Mexico,61,        Legal services,337077,345715,359397,374627,396850
35000,New Mexico,62,        Computer systems design and related services,177200,175288,199413,222473,288671
35000,New Mexico,63,"        Miscellaneous professional, scientific, and technical services",2094768,2239108,2392979,3046988,3580133
35000,New Mexico,64,      Management of companies and enterprises,308237,324929,390234,391900,403439
35000,New Mexico,65,      Administrative and support and waste management and remediation services,1243578,1309508,1405147,1527852,1628215
35000,New Mexico,66,        Administrative and support services,1140399,1208104,1295720,1408456,1495571
35000,New Mexico,67,        Waste management and remediation services,103180,101404,109427,119396,132644
35000,New Mexico,68,"    Educational services, health care, and social assistance",3350379,3656268,3921832,4162650,4420907
35000,New Mexico,69,      Educational services,258382,299117,318713,324622,337132
35000,New Mexico,70,      Health care and social assistance,3091997,3357151,3603119,3838027,4083775
35000,New Mexico,71,        Ambulatory health care services,1481137,1766024,1883504,1982136,2074538
35000,New Mexico,72,        Hospitals,902194,851251,930632,1029350,1122411
35000,New Mexico,73,        Nursing and residential care facilities,324098,341030,353007,361280,364352
35000,New Mexico,74,        Social assistance,384568,398845,435977,465261,522474
35000,New Mexico,75,"    Arts, entertainment, recreation, accommodation, and food services",1347269,1424931,1488279,1569184,1668600
35000,New Mexico,76,"      Arts, entertainment, and recreation",176840,183756,192122,195848,217610
35000,New Mexico,77,"        Performing arts, spectator sports, museums, and related activities",70492,73883,73113,72573,85904
35000,New Mexico,78,"        Amusement, gambling, and recreation industries",106348,109873,119009,123275,131706
35000,New Mexico,79,      Accommodation and food services,1170429,1241175,1296157,1373336,1450990
35000,New Mexico,80,        Accommodation,281800,299754,311424,320532,334777
35000,New Mexico,81,        Food services and drinking places,888629,941421,984734,1052805,1116213
35000,New Mexico,82,    Other services (except government and government enterprises),896793,944309,973225,1030705,1110641
35000,New Mexico,83,  Government and government enterprises,10234143,10970453,11579480,11636782,11724554
35000,New Mexico,84,    Federal civilian,2073245,2217063,2342632,2498070,2622348
35000,New Mexico,85,    Military,891584,936679,952462,946963,928232
35000,New Mexico,86,    State and local,7269314,7816711,8284386,8191749,8173974
35000,New Mexico,,Addenda:,,,,,
35000,New Mexico,87,Natural resources and mining,1091703,1221564,1406761,1674531,1787437
35000,New Mexico,88,Trade,3483353,3655408,3840863,4039702,4248214
35000,New Mexico,89,Transportation and utilities,1155213,1252374,1310269,1383908,1514768
35000,New Mexico,90,Private goods-producing industries 2/,4809433,5107772,5639887,6349127,6724585
35000,New Mexico,91,Private services-providing industries 3/,16545735,17535410,18622344,20242122,21881066
36000,New York,1,All industry total,495941644,526453055,552341448,591588714,639524851
36000,New York,2,  Private industries,401608068,427139665,449278423,485026144,527587791
36000,New York,3,"    Agriculture, forestry, fishing, and hunting",696040,707869,608696,705034,841863
36000,New York,4,      Farms,582997,577604,480484,539442,674017
36000,New York,5,"      Forestry, fishing, and related activities",113043,130264,128212,165592,167846
