,median,lower,upper,sd,year,abb
1433,-0.795404602,-1.236198104,-0.430773075,0.243952754,1963,NV
1434,1.904378806,1.463687959,2.355531443,0.260775699,1963,NY
1435,0.391137352,0.077549492,0.681901539,0.192167794,1963,OH
1436,-0.158527652,-0.491693885,0.164953901,0.203449507,1963,OK
1437,0.911184734,0.623423434,1.241964821,0.194902796,1963,OR
1438,0.968473094,0.663283606,1.286639376,0.197725495,1963,PA
1439,1.052422476,0.736890514,1.394871286,0.200505259,1963,RI
1440,-1.448181337,-1.96958113,-0.926287531,0.319903659,1963,SC
1441,-0.539141925,-0.884607859,-0.180836609,0.214733308,1963,SD
1442,-0.706126188,-1.133473784,-0.325724486,0.244496248,1963,TN
1443,-0.715596251,-1.168750676,-0.328990921,0.252423012,1963,TX
1444,-0.11172752,-0.444461163,0.202159517,0.194313967,1963,UT
1445,-0.922155447,-1.400693632,-0.532218062,0.268104102,1963,VA
1446,-0.17633048,-0.511902631,0.17025061,0.207191131,1963,VT
1447,0.590352808,0.303774018,0.906934954,0.190704707,1963,WA
1448,1.019493612,0.721165325,1.339319214,0.193199592,1963,WI
1449,-0.539921824,-0.896123878,-0.188944185,0.217664431,1963,WV
1450,-0.272688626,-0.598408282,0.082514267,0.210346477,1963,WY
1451,0.661157865,0.311992277,1.047525808,0.217293563,1964,AK
1452,-1.102181307,-1.595241505,-0.641730571,0.292854072,1964,AL
1453,-0.853464658,-1.35361296,-0.405457768,0.272754367,1964,AR
1454,-0.278850579,-0.657237042,0.086206513,0.21237702,1964,AZ
1455,1.259365713,0.947383083,1.621937971,0.208418667,1964,CA
1456,0.646398056,0.34998373,0.971943176,0.194343522,1964,CO
1457,0.899740752,0.597107732,1.281244753,0.21095052,1964,CT
1458,-0.250360971,-0.622076632,0.096173054,0.215354554,1964,DE
1459,-1.046124389,-1.532326868,-0.587179433,0.294939417,1964,FL
1460,-1.134269267,-1.716094169,-0.683283252,0.318185598,1964,GA
1461,0.621762282,0.291044044,0.972930201,0.202074169,1964,HI
1462,-0.230459784,-0.564733135,0.128000638,0.213453636,1964,IA
1463,0.024674828,-0.363278747,0.33908367,0.205389045,1964,ID
1464,0.699469768,0.358894353,1.014992116,0.200597644,1964,IL
1465,-0.042242454,-0.332097159,0.285497774,0.186113645,1964,IN
1466,0.083235061,-0.227160354,0.356622618,0.185350561,1964,KS
1467,-0.487696224,-0.917973844,-0.08683562,0.25462371,1964,KY
1468,-0.357105711,-0.736965424,0.008535711,0.230594361,1964,LA
1469,1.391860782,0.971289312,1.803279414,0.249817493,1964,MA
1470,-0.133398666,-0.481356111,0.188769348,0.202263098,1964,MD
1471,-0.215012107,-0.616085898,0.131963723,0.221341215,1964,ME
1472,0.882944498,0.576068298,1.213988907,0.193654268,1964,MI
1473,0.473260547,0.157506814,0.820204413,0.196318253,1964,MN
1474,-0.340740138,-0.769242159,0.01177046,0.238182822,1964,MO
1475,-2.15497316,-2.793916617,-1.52258375,0.38996143,1964,MS
1476,-0.121455447,-0.458651574,0.216922231,0.208804058,1964,MT
1477,-0.689818576,-1.138800855,-0.30976537,0.251214967,1964,NC
1478,-0.230252486,-0.599246826,0.092306552,0.213191708,1964,ND
1479,-0.574989276,-0.986939491,-0.196065146,0.246458088,1964,NE
1480,0.356825026,0.068243659,0.627798042,0.171785002,1964,NH
1481,1.020174799,0.687774295,1.357693126,0.206469456,1964,NJ
1482,0.104804151,-0.211547831,0.47724342,0.205221632,1964,NM
1483,-0.761713676,-1.150171701,-0.354487525,0.257242514,1964,NV
1484,1.867298153,1.47015391,2.357447392,0.277537135,1964,NY
1485,0.200802831,-0.150106151,0.555785835,0.20479635,1964,OH
1486,-0.055461802,-0.399642397,0.251864918,0.197396451,1964,OK
1487,0.839405816,0.489735869,1.193545079,0.223282119,1964,OR
1488,0.912024455,0.555916349,1.238225792,0.214766733,1964,PA
1489,0.932544465,0.58299691,1.273603914,0.214001547,1964,RI
1490,-1.514716243,-2.134270091,-1.012734241,0.33570828,1964,SC
1491,-0.590119187,-1.026688117,-0.173815939,0.25501346,1964,SD
1492,-0.650845565,-1.132965087,-0.245282867,0.255688296,1964,TN
1493,-0.716952972,-1.143594551,-0.310495989,0.250717798,1964,TX
1494,-0.201025558,-0.539740087,0.120965934,0.206010154,1964,UT
1495,-1.146726596,-1.623431966,-0.626536937,0.308673397,1964,VA
1496,-0.070914531,-0.440667483,0.268732477,0.210785772,1964,VT
1497,0.446292427,0.151317419,0.763025086,0.193206763,1964,WA
1498,0.859590309,0.515556534,1.209451215,0.208111766,1964,WI
1499,-0.56845969,-0.995176489,-0.204092044,0.238334731,1964,WV
1500,-0.433958939,-0.820217709,-0.085330907,0.231007639,1964,WY
1501,0.310768815,-0.055406077,0.623099023,0.220223028,1965,AK
1502,-1.172184658,-1.680556042,-0.709467828,0.298028347,1965,AL
1503,-0.785133977,-1.198997558,-0.398891199,0.256149668,1965,AR
1504,0.188084964,-0.099712424,0.522924898,0.19327321,1965,AZ
1505,0.904907459,0.590011098,1.19034424,0.187417642,1965,CA
1506,0.479612653,0.12328898,0.771114657,0.20777509,1965,CO
1507,0.64592651,0.297044161,0.958647015,0.199319909,1965,CT
1508,-0.100977617,-0.327794689,0.183462145,0.161325895,1965,DE
1509,-1.206970378,-1.762543704,-0.673130374,0.320514423,1965,FL
1510,-1.246758581,-1.720008296,-0.765361938,0.298830017,1965,GA
1511,1.009364162,0.656123252,1.372405941,0.223648993,1965,HI
1512,-0.124737955,-0.328686277,0.171389945,0.159029415,1965,IA
1513,0.016049057,-0.272326424,0.354009706,0.188820962,1965,ID
1514,0.432012007,0.119447923,0.757803561,0.201583242,1965,IL
1515,0.237757235,-0.090679234,0.599193819,0.202354245,1965,IN
1516,0.057673921,-0.211273703,0.401239958,0.186388486,1965,KS
1517,-0.482621875,-0.783631044,-0.250050062,0.178761908,1965,KY
1518,-0.535747813,-0.895772608,-0.297146282,0.189811221,1965,LA
1519,1.354602195,0.925601614,1.800895978,0.260333009,1965,MA
1520,0.432437839,0.097556875,0.75594452,0.204809238,1965,MD
1521,0.123755677,-0.164996656,0.488380864,0.206964942,1965,ME
1522,0.779688264,0.468850305,1.123742869,0.202352166,1965,MI
1523,0.277259226,-0.052667281,0.636831321,0.209773528,1965,MN
1524,0.030434478,-0.240231015,0.316422986,0.169761695,1965,MO
1525,-2.320654579,-2.984516414,-1.658758768,0.399682285,1965,MS
1526,-0.099383206,-0.32146121,0.229986046,0.162265122,1965,MT
1527,-0.693752735,-1.118418152,-0.3692121,0.225762829,1965,NC
1528,-0.341684381,-0.528192142,-0.139123998,0.115797857,1965,ND
1529,-0.015766717,-0.284139926,0.273198244,0.168067631,1965,NE
1530,0.37669485,0.035763165,0.710563254,0.204698728,1965,NH
1531,0.747267771,0.442657983,1.051764778,0.179030592,1965,NJ
1532,0.018067491,-0.276719771,0.378866794,0.19485463,1965,NM
1533,-0.235948804,-0.439689511,0.003828417,0.132556861,1965,NV
1534,1.824450515,1.380675677,2.313850878,0.288444779,1965,NY
1535,0.278660959,-0.033556409,0.597430874,0.210637566,1965,OH
1536,-0.359413428,-0.567071934,-0.142515894,0.131011791,1965,OK
1537,0.544970298,0.1997939,0.9100514,0.217404751,1965,OR
1538,0.661129474,0.330532679,1.016243936,0.204274299,1965,PA
1539,0.977827557,0.651842799,1.341974226,0.20708433,1965,RI
1540,-1.373727112,-1.863924892,-0.837620362,0.314350752,1965,SC
1541,-0.671178131,-1.122957936,-0.342738786,0.22251696,1965,SD
1542,-0.628369501,-0.996790732,-0.328997015,0.208199904,1965,TN
1543,-0.68584125,-1.136948255,-0.350678881,0.247245534,1965,TX
1544,0.305683502,0.01074769,0.628535541,0.190422083,1965,UT
1545,-1.139817833,-1.686007627,-0.715400224,0.302854682,1965,VA
1546,0.073050272,-0.216533142,0.394074906,0.180808348,1965,VT
1547,0.43378717,0.087760426,0.712189773,0.197027038,1965,WA
1548,0.910112275,0.585467111,1.268552978,0.197951248,1965,WI
1549,-0.489179802,-0.837177234,-0.246447853,0.179797271,1965,WV
1550,0.081948319,-0.215432465,0.373293736,0.182872193,1965,WY
1551,0.280518625,-0.074299712,0.634664189,0.218076708,1966,AK
1552,-1.089051927,-1.614523215,-0.633666657,0.297601759,1966,AL
1553,-0.795367716,-1.213476214,-0.437421114,0.249799947,1966,AR
1554,0.200208429,-0.120801278,0.494692953,0.191673008,1966,AZ
1555,0.85765552,0.494399061,1.150924629,0.193337746,1966,CA
1556,0.480616025,0.165221668,0.821315182,0.202166045,1966,CO
1557,0.721987547,0.40073631,1.048641017,0.204793013,1966,CT
1558,0.059794649,-0.269900124,0.390562389,0.197704816,1966,DE
1559,-1.253555781,-1.843057253,-0.761482932,0.332828197,1966,FL
1560,-0.998920049,-1.482051155,-0.559884877,0.294182594,1966,GA
1561,0.918184216,0.559488535,1.284550153,0.21987718,1966,HI
1562,-0.200451725,-0.394311964,0.091126423,0.145411021,1966,IA
1563,0.020298323,-0.296129073,0.346980153,0.196409296,1966,ID
1564,0.289488354,-0.086784626,0.601818564,0.205615029,1966,IL
1565,0.033701987,-0.249054744,0.389411149,0.193450283,1966,IN
1566,0.013247464,-0.257040281,0.309053132,0.174505565,1966,KS
1567,-0.063203217,-0.328514243,0.282916605,0.186401037,1966,KY
1568,-0.559801418,-0.962975408,-0.310503639,0.196655884,1966,LA
1569,1.403707685,1.014609061,1.818757235,0.253778063,1966,MA
1570,0.584306143,0.280109655,0.941662048,0.199836541,1966,MD
1571,0.078497315,-0.235809705,0.421213288,0.202407857,1966,ME
1572,1.096748638,0.780347305,1.46508906,0.21159637,1966,MI
1573,0.076203599,-0.230117252,0.406058155,0.192480027,1966,MN
1574,0.09270424,-0.185443563,0.400212486,0.180902007,1966,MO
1575,-2.111069954,-2.757179096,-1.469252272,0.397890145,1966,MS
1576,-0.13332683,-0.356787915,0.184300113,0.16581717,1966,MT
1577,-0.743478977,-1.187147645,-0.391870636,0.247684312,1966,NC
1578,-0.374782594,-0.566541991,-0.18890265,0.11678021,1966,ND
1579,-0.066546105,-0.291924574,0.225595604,0.163800475,1966,NE
1580,0.250656592,-0.135030549,0.561232655,0.214125868,1966,NH
1581,0.950019218,0.574272638,1.289637569,0.212267139,1966,NJ
1582,-0.083129175,-0.325986322,0.279007044,0.190128496,1966,NM
1583,-0.261177654,-0.466650509,-0.008521302,0.134427953,1966,NV
1584,1.807554496,1.35510949,2.280238134,0.277596556,1966,NY
1585,0.230352096,-0.095089807,0.560990023,0.198050733,1966,OH
1586,-0.393545573,-0.584364898,-0.194115742,0.129903229,1966,OK
1587,0.49773206,0.169323023,0.845575605,0.207485464,1966,OR
1588,0.69253155,0.405204942,1.00159237,0.185907041,1966,PA
1589,0.939842755,0.605781557,1.24803891,0.197828629,1966,RI
1590,-1.559379843,-2.180717953,-0.989339585,0.351219135,1966,SC
1591,-0.552977678,-0.885299182,-0.325451208,0.175960835,1966,SD
1592,-0.611908897,-0.985815194,-0.3338364,0.204491846,1966,TN
1593,-0.728186941,-1.123060209,-0.39387946,0.226363474,1966,TX
1594,0.286280912,-0.040074998,0.612523144,0.194470479,1966,UT
1595,-1.111078577,-1.657418822,-0.622366162,0.317811104,1966,VA
1596,0.068746025,-0.23202086,0.392380253,0.193498994,1966,VT
1597,0.396905478,0.077557296,0.725047497,0.21130635,1966,WA
1598,0.7418488,0.416799232,1.09405495,0.204190315,1966,WI
1599,-0.499653398,-0.836428365,-0.291548958,0.173818123,1966,WV
1600,0.004678603,-0.254268543,0.310681243,0.176257784,1966,WY
1601,0.334421441,-0.033405253,0.684844832,0.215951874,1967,AK
1602,-1.131645113,-1.680537491,-0.64626688,0.313666931,1967,AL
1603,-0.867127151,-1.345796965,-0.496155233,0.265617467,1967,AR
1604,0.175056936,-0.178539286,0.508644375,0.207177775,1967,AZ
1605,0.909705294,0.551109365,1.256676229,0.208158478,1967,CA
1606,0.332354736,-0.038009012,0.660506899,0.218233605,1967,CO
1607,0.949557262,0.504756987,1.375400129,0.249900596,1967,CT
1608,0.080729944,-0.236712659,0.38721878,0.201739579,1967,DE
1609,-1.372009263,-1.957284824,-0.829887112,0.345643389,1967,FL
1610,-0.940129135,-1.445778999,-0.510438934,0.290661724,1967,GA
1611,0.908911885,0.510649621,1.319773314,0.232284281,1967,HI
1612,0.060792441,-0.250878248,0.440667541,0.205985411,1967,IA
1613,0.257442097,-0.078760365,0.583893336,0.204086329,1967,ID
1614,0.377432686,0.056512925,0.723390836,0.207644558,1967,IL
1615,0.070760321,-0.287065803,0.431224441,0.21833365,1967,IN
1616,-0.099312018,-0.373870289,0.225485774,0.176471863,1967,KS
1617,-0.097839524,-0.370853373,0.255376306,0.192708658,1967,KY
1618,-0.714676004,-1.164547504,-0.427822748,0.214724842,1967,LA
1619,1.308609777,0.862659738,1.761848344,0.274786583,1967,MA
1620,0.848032574,0.493164169,1.215384128,0.215512953,1967,MD
1621,-0.024504827,-0.293752579,0.356617741,0.204856737,1967,ME
1622,1.26050057,0.87710521,1.685196838,0.251589931,1967,MI
1623,0.161002713,-0.206050113,0.492391094,0.215374691,1967,MN
1624,0.040039757,-0.224616019,0.323227104,0.172982099,1967,MO
1625,-2.065464461,-2.782354442,-1.478828024,0.401031679,1967,MS
1626,-0.122897975,-0.373546989,0.230977715,0.184499098,1967,MT
1627,-0.732449757,-1.118226929,-0.420676179,0.224173245,1967,NC
1628,-0.481797637,-0.759117234,-0.274420653,0.146488855,1967,ND
1629,0.11760197,-0.173681279,0.450465282,0.190955919,1967,NE
1630,0.384683147,0.024704007,0.718530315,0.20833228,1967,NH
1631,0.997112842,0.653192516,1.287640176,0.200821384,1967,NJ
1632,-0.1040395,-0.346096441,0.230106965,0.181303174,1967,NM
1633,-0.229592156,-0.43333937,0.08394571,0.151668433,1967,NV
1634,1.861908457,1.360668621,2.365005491,0.30492556,1967,NY
1635,0.301884253,-0.07589517,0.677718603,0.228146844,1967,OH
1636,-0.421840809,-0.627880067,-0.21853764,0.12158569,1967,OK
1637,0.573430957,0.216497577,0.953733482,0.22466325,1967,OR
1638,0.642248411,0.245868739,0.97031481,0.216798533,1967,PA
1639,1.000210423,0.664606657,1.33640268,0.20291429,1967,RI
1640,-1.365819609,-1.998067739,-0.820881116,0.33332365,1967,SC
1641,-0.542920947,-0.880747524,-0.355888058,0.161981184,1967,SD
1642,-0.662688546,-1.094919259,-0.398730497,0.210125272,1967,TN
1643,-0.765717451,-1.150921905,-0.403588295,0.232977823,1967,TX
1644,0.227763714,-0.092147854,0.558454127,0.203920957,1967,UT
1645,-0.92390471,-1.462709357,-0.491184109,0.298350911,1967,VA
1646,0.339275513,0.018105194,0.713160708,0.214649708,1967,VT
1647,0.512049318,0.16946789,0.857358286,0.213082541,1967,WA
1648,0.733810602,0.376022546,1.10613066,0.215310965,1967,WI
1649,0.044465785,-0.289753146,0.40633198,0.208958898,1967,WV
1650,0.10150468,-0.2358327,0.47133603,0.209655686,1967,WY
1651,0.474569296,0.096533848,0.831787655,0.22131979,1968,AK
1652,-1.011451349,-1.535849268,-0.605775082,0.284223885,1968,AL
1653,-1.020996971,-1.535635875,-0.625155155,0.282525305,1968,AR
1654,0.071867175,-0.250131955,0.40588054,0.209167187,1968,AZ
1655,0.884062414,0.530248351,1.227456543,0.20717512,1968,CA
1656,0.23938276,-0.129265007,0.672215751,0.23230807,1968,CO
1657,0.913580573,0.548959503,1.348445369,0.239677244,1968,CT
1658,0.122906759,-0.235447369,0.474770116,0.219718046,1968,DE
1659,-1.271168145,-1.939905021,-0.740671376,0.363767442,1968,FL
1660,-1.225041533,-1.815047216,-0.701501105,0.33532353,1968,GA
1661,0.867112103,0.484753039,1.258795733,0.23046776,1968,HI
1662,-0.045209592,-0.370428161,0.289145548,0.198935022,1968,IA
1663,0.166171628,-0.172151619,0.511327434,0.202838677,1968,ID
1664,0.513880856,0.151684151,0.850272195,0.208897945,1968,IL
1665,-0.047499399,-0.37839871,0.320031182,0.213146872,1968,IN
1666,-0.271029532,-0.482676083,0.027024032,0.163304976,1968,KS
1667,0.10662848,-0.254327428,0.509810441,0.220782145,1968,KY
1668,-0.738287488,-1.111049666,-0.468421728,0.197668671,1968,LA
1669,1.673603539,1.202235675,2.183232424,0.299149287,1968,MA
1670,0.864945338,0.499936608,1.26492721,0.237322674,1968,MD
1671,-0.057851472,-0.383341013,0.343214285,0.210944302,1968,ME
1672,1.211632951,0.774989319,1.581218055,0.242289577,1968,MI
1673,0.03626061,-0.350585952,0.421817517,0.235166462,1968,MN
1674,0.054602929,-0.269831506,0.389532646,0.203272441,1968,MO
1675,-2.163940741,-2.917340296,-1.517646256,0.434885045,1968,MS
1676,-0.37313936,-0.583421694,-0.088854828,0.139212681,1968,MT
1677,-0.76651764,-1.139423909,-0.459912526,0.211485232,1968,NC
1678,-0.583792382,-0.846719832,-0.398025726,0.147326775,1968,ND
1679,0.084493435,-0.251886612,0.435408315,0.209664998,1968,NE
1680,0.317843117,-0.024329813,0.691665946,0.225664238,1968,NH
1681,0.94639686,0.602363662,1.289391404,0.199080867,1968,NJ
1682,-0.226699685,-0.451225653,0.129784627,0.183052555,1968,NM
1683,-0.35475586,-0.554056465,-0.06934625,0.15127961,1968,NV
1684,2.269303893,1.736813915,2.783404087,0.326243357,1968,NY
1685,0.191082812,-0.156330632,0.521713105,0.208914677,1968,OH
1686,0.510064643,0.135720993,0.891290563,0.231894122,1968,OK
1687,0.389640065,0.032330308,0.758974924,0.225684752,1968,OR
1688,0.547572241,0.178896268,0.891526594,0.208281206,1968,PA
1689,0.932751647,0.587494873,1.257096443,0.208730935,1968,RI
1690,-1.381460394,-2.054413416,-0.819319279,0.376671946,1968,SC
1691,-0.263117842,-0.485734874,0.048204155,0.169696057,1968,SD
1692,-0.756340387,-1.18528113,-0.461573881,0.221481826,1968,TN
1693,-0.842105908,-1.342200465,-0.513451766,0.257883719,1968,TX
1694,0.099708879,-0.244425181,0.470050037,0.218602162,1968,UT
1695,-1.194895459,-1.776237109,-0.696060668,0.322183456,1968,VA
1696,0.533209614,0.191809349,0.873276199,0.220974307,1968,VT
1697,0.606510932,0.283729498,0.937032128,0.202659087,1968,WA
1698,0.762680608,0.410337649,1.128235269,0.222626783,1968,WI
1699,0.078081979,-0.28693275,0.462944651,0.231062991,1968,WV
1700,0.010044892,-0.323527501,0.346966612,0.201989846,1968,WY
1701,0.582139251,0.16576409,1.000456315,0.25151576,1969,AK
1702,-1.155030299,-1.692008756,-0.676702609,0.304422224,1969,AL
1703,-0.850912204,-1.329559453,-0.541742473,0.248344135,1969,AR
1704,0.100157361,-0.262679502,0.472442934,0.223111778,1969,AZ
1705,0.814152102,0.478577024,1.173558345,0.209765957,1969,CA
1706,0.389795831,0.023432549,0.805687595,0.249816945,1969,CO
1707,0.612915951,0.233018315,1.053049889,0.245379089,1969,CT
1708,0.092058436,-0.32383252,0.484175879,0.243621536,1969,DE
1709,-1.066767894,-1.575802803,-0.670731083,0.291007511,1969,FL
1710,-1.312331101,-1.915153559,-0.775937069,0.362364659,1969,GA
1711,1.165556805,0.724666582,1.543376514,0.259053239,1969,HI
1712,-0.174437567,-0.473530857,0.223745087,0.214037719,1969,IA
1713,0.252308883,-0.156125649,0.626405208,0.23722235,1969,ID
1714,0.594843524,0.227094943,0.920369031,0.21313504,1969,IL
1715,-0.222552636,-0.515393766,0.148462879,0.205052768,1969,IN
1716,-0.231171134,-0.483571206,0.132000042,0.193700226,1969,KS
1717,-0.153389013,-0.478743345,0.206794412,0.209450626,1969,KY
1718,-0.824101628,-1.317733746,-0.52343176,0.230556401,1969,LA
1719,1.583464224,1.115381958,2.026145242,0.284196222,1969,MA
1720,0.909015529,0.478013038,1.330976579,0.253938605,1969,MD
1721,-0.07775757,-0.425801688,0.32630362,0.225259975,1969,ME
1722,1.076299828,0.647123545,1.547399501,0.276915148,1969,MI
1723,0.324491547,-0.078527055,0.721091121,0.249968873,1969,MN
1724,0.20145783,-0.179535576,0.542315207,0.227485529,1969,MO
1725,-2.055688334,-2.815429048,-1.397885068,0.445387833,1969,MS
1726,-0.290639384,-0.535916306,0.027033316,0.178528661,1969,MT
1727,-0.839341433,-1.324097546,-0.549761153,0.243575659,1969,NC
1728,-0.63493159,-0.919717552,-0.432228164,0.151015973,1969,ND
1729,-0.003244196,-0.351935413,0.38615148,0.224009901,1969,NE
1730,0.011341149,-0.377950403,0.443980163,0.244074922,1969,NH
1731,1.147746359,0.787414827,1.45137258,0.198362033,1969,NJ
1732,0.344962673,-0.07330057,0.735662607,0.257153967,1969,NM
1733,-0.398740313,-0.593577267,-0.146172882,0.138647175,1969,NV
1734,1.999432747,1.453492795,2.509330467,0.318473415,1969,NY
1735,0.094340071,-0.282795397,0.494568086,0.233510322,1969,OH
1736,0.467442642,0.010086545,0.869240365,0.258981171,1969,OK
1737,0.613927869,0.234898743,1.044891403,0.243409768,1969,OR
1738,0.944792395,0.472961622,1.404634982,0.2812559,1969,PA
1739,0.790093552,0.468622795,1.151229811,0.204647146,1969,RI
1740,-1.392193944,-2.045505323,-0.864317145,0.359901573,1969,SC
1741,-0.325364901,-0.547186386,-0.045124746,0.156840081,1969,SD
1742,-0.755892029,-1.221873945,-0.507625438,0.210540486,1969,TN
1743,-0.811488188,-1.231849037,-0.513994852,0.227022887,1969,TX
1744,0.063127867,-0.311087656,0.459437644,0.228785793,1969,UT
1745,-1.049734843,-1.567104261,-0.593378836,0.304800461,1969,VA
1746,0.333929022,-0.052617229,0.688998344,0.231174235,1969,VT
1747,0.640867825,0.276119356,1.002639139,0.221946856,1969,WA
1748,0.878086417,0.473378278,1.319851146,0.24999327,1969,WI
1749,0.071527024,-0.359618929,0.498540972,0.248401635,1969,WV
1750,-0.101702371,-0.435795463,0.275984125,0.216197241,1969,WY
1751,0.722379904,0.287153947,1.155281124,0.266263488,1970,AK
1752,-1.290243076,-1.846052252,-0.764762079,0.328138239,1970,AL
1753,-0.844896459,-1.243685306,-0.550648893,0.217915112,1970,AR
1754,-0.039683179,-0.381888687,0.32549562,0.214950168,1970,AZ
1755,1.43757897,1.000184798,1.842950104,0.253750594,1970,CA
